"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","NLD","Netherlands","2021","2021",39.4,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2010","2010",36.8,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2011","2011",36.8,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2012","2012",35.9,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2013","2013",34.5,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2014","2014",34.9,"B","Break"
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2015","2015",34.7,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2016","2016",34,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2017","2017",33.9,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2018","2018",34.1,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2019","2019",34.3,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2020","2020",35,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","NLD","Netherlands","2021","2021",34.6,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","NOR","Norway","2012","2012",29,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","NOR","Norway","2015","2015",26,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","NOR","Norway","2019","2019",29,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","NOR","Norway","2022","2022",30,"B","Break"
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","NOR","Norway","2012","2012",42,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","NOR","Norway","2015","2015",43,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","NOR","Norway","2019","2019",41,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","NOR","Norway","2022","2022",42,"B","Break"
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","NOR","Norway","2012","2012",36,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","NOR","Norway","2015","2015",34,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","NOR","Norway","2019","2019",35,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","NOR","Norway","2022","2022",36,"B","Break"
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","POL","Poland","2014","2014",30.1,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","POL","Poland","2017","2017",32.2,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","POL","Poland","2019","2019",31.3,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","POL","Poland","2014","2014",44.1,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","POL","Poland","2017","2017",47.3,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","POL","Poland","2019","2019",45.6,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","POL","Poland","2014","2014",36.6,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","POL","Poland","2017","2017",39.1,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","POL","Poland","2019","2019",38.1,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","PRT","Portugal","2014","2014",31.6,"D","Difference in methodology"
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","PRT","Portugal","2017","2017",32.5,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","PRT","Portugal","2019","2019",31.8,"D","Difference in methodology"
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","PRT","Portugal","2014","2014",42,"D","Difference in methodology"
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","PRT","Portugal","2017","2017",43.6,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","PRT","Portugal","2019","2019",42.2,"D","Difference in methodology"
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","PRT","Portugal","2014","2014",36.4,"D","Difference in methodology"
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","PRT","Portugal","2017","2017",37.6,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","PRT","Portugal","2019","2019",36.6,"D","Difference in methodology"
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","SVK","Slovak Republic","2014","2014",29.6,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","SVK","Slovak Republic","2019","2019",31,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","SVK","Slovak Republic","2014","2014",46.9,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","SVK","Slovak Republic","2019","2019",46.2,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","SVK","Slovak Republic","2014","2014",37.9,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","SVK","Slovak Republic","2019","2019",38.3,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","ESP","Spain","2011","2011",27.7,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","ESP","Spain","2014","2014",27.6,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","ESP","Spain","2017","2017",29.4,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","ESP","Spain","2020","2020",28.4,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","ESP","Spain","2011","2011",44.4,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","ESP","Spain","2014","2014",42.7,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","ESP","Spain","2017","2017",43.1,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","ESP","Spain","2020","2020",42.7,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","ESP","Spain","2011","2011",36.1,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","ESP","Spain","2014","2014",35.1,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","ESP","Spain","2017","2017",36.2,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","ESP","Spain","2020","2020",35.3,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","SWE","Sweden","2010","2010",28.2,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","SWE","Sweden","2011","2011",28.5,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","SWE","Sweden","2012","2012",27.7,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","SWE","Sweden","2013","2013",28.3,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","SWE","Sweden","2014","2014",27.8,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","SWE","Sweden","2015","2015",28.9,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","SWE","Sweden","2016","2016",29.7,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","SWE","Sweden","2017","2017",28,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","SWE","Sweden","2018","2018",29.3,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","SWE","Sweden","2019","2019",29.7,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","SWE","Sweden","2020","2020",29.1,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","SWE","Sweden","2021","2021",30.4,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","SWE","Sweden","2010","2010",41.9,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","SWE","Sweden","2011","2011",42,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","SWE","Sweden","2012","2012",42.9,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","SWE","Sweden","2013","2013",42.1,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","SWE","Sweden","2014","2014",40.6,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","SWE","Sweden","2015","2015",43,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","SWE","Sweden","2016","2016",41.8,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","SWE","Sweden","2017","2017",42.1,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","SWE","Sweden","2018","2018",42.1,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","SWE","Sweden","2019","2019",40.9,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","SWE","Sweden","2020","2020",42,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","SWE","Sweden","2021","2021",41.4,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2010","2010",35.1,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2011","2011",35.3,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2012","2012",35.3,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2013","2013",35.2,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2014","2014",34.3,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2015","2015",36,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2016","2016",35.9,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2017","2017",35.1,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2018","2018",35.8,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2019","2019",35.4,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2020","2020",35.6,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","SWE","Sweden","2021","2021",36,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","CHE","Switzerland","2012","2012",22.6,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","CHE","Switzerland","2017","2017",22.7,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","CHE","Switzerland","2012","2012",39.2,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","CHE","Switzerland","2017","2017",38.6,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","CHE","Switzerland","2012","2012",30.8,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","CHE","Switzerland","2017","2017",30.6,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","TUR","Türkiye","2010","2010",28.4,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","TUR","Türkiye","2012","2012",30.4,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","TUR","Türkiye","2014","2014",29.3,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","TUR","Türkiye","2016","2016",30.1,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","TUR","Türkiye","2019","2019",30.4,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","TUR","Türkiye","2010","2010",37.3,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","TUR","Türkiye","2012","2012",39,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","TUR","Türkiye","2014","2014",38.2,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","TUR","Türkiye","2016","2016",38.6,,
"BODYOVSR","Overweight population, self-reported","PERMANTH","% of males","TUR","Türkiye","2019","2019",39.7,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","TUR","Türkiye","2010","2010",33,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","TUR","Türkiye","2012","2012",34.8,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","TUR","Türkiye","2014","2014",33.7,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","TUR","Türkiye","2016","2016",34.3,,
"BODYOVSR","Overweight population, self-reported","TOTPOPTX","% of total population","TUR","Türkiye","2019","2019",35,,
"BODYOVSR","Overweight population, self-reported","PERWOMTF","% of females","GBR","United Kingdom","2017","2017",29.9,,
